Wind MFI and SWE Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          V         Vth         Np    
                           nT        km/s       km/s       cm^3   
2014    9   9903694       7.56      386.0       42.2        2.4
2014    9  10003754       7.65      406.5       30.5        2.2
2014    9  10100020       7.27      400.7       32.4        2.1
2014    9  10193750       7.25      394.8       38.0        2.7
2014    9  10303113       7.39      400.8       34.0        2.3
2014    9  10396125       7.61      402.5       41.0        2.1
2014    9  10494611       7.76      407.3       42.2        2.1
2014    9  10593132       8.04      406.4       37.9        1.9
2014    9  10691618       8.10      403.1       37.4        2.0
2014    9  10786993       8.32      399.5       39.3        2.2
2014    9  10891634       8.01      400.1       40.8        2.1
2014    9  10992622       7.88      409.7       31.9        1.6
2014    9  11085704       7.98      414.0       41.1        2.2
2014    9  11183369       8.04      402.8       39.9        2.2
2014    9  11281854       8.05      406.7       41.0        2.2
2014    9  11381163       7.92      408.3       42.9        2.2
2014    9  11482586       7.92      412.4       48.3        2.1
2014    9  11581072       7.89      412.7       57.0        2.1
2014    9  11673403       7.85      416.0       56.7        1.9
2014    9  11779618       7.75      413.4       59.3        2.1
2014    9  11878070       7.89      413.6       56.2        2.2
2014    9  12367387       8.40      409.3       39.5        2.3
2014    9  12476786       7.92      431.8       75.4        3.7
2014    9  12562069       7.61      420.7       49.7        2.4
2014    9  12863071       7.29      406.3       43.2        2.1
2014    9  12962921       7.29      405.2       46.2        2.3
2014    9  13061443       7.18      403.7       43.5        2.2
2014    9  13159929       7.09      413.6       48.4        2.1
2014    9  13454024       7.19      420.7       52.6        2.2
2014    9  13547719       7.10      420.4       52.6        2.3
2014    9  13646205       7.13      420.7       52.3        2.2
2014    9  13744691       7.21      418.6       49.1        2.2
2014    9  13843177       7.35      414.5       56.8        2.4
2014    9  13949356       7.53      421.8       48.6        2.1
2014    9  14040149       7.64      421.1       45.8        1.9
2014    9  14141889       7.59      421.8       51.9        2.2
2014    9  14237122       7.58      414.3       54.6        2.2
2014    9  14335783       7.52      409.6       41.5        2.1
2014    9  14437312       7.61      413.7       47.0        2.1
2014    9  14535833       7.60      418.7       53.6        2.2
2014    9  14629704       6.05      421.0       58.9        2.0
2014    9  14751132       3.38      465.9       64.3        3.3
2014    9  15225096       4.87      439.5       52.6        3.0
2014    9  15320505       5.55      453.5       48.0        2.5
2014    9  15416053       6.54      451.7       48.0        3.1
2014    9  15514399       6.83      442.0       53.1        3.2
2014    9  15612204       6.44      450.5       40.6        2.8
2014    9  15712228       6.41      453.4       41.9        2.8
2014    9  15822168       6.36      446.0       41.3        2.8
2014    9  15922334       5.51      456.5       45.0        3.0
2014    9  16006830       5.48      449.9       40.4        3.1
2014    9  16102239       5.99      453.2       42.6        3.1
2014    9  16212354       6.07      451.1       45.1        2.9
2014    9  16508531       6.05      438.2       49.9        2.3
2014    9  16606982       6.07      430.8       63.4        2.8
2014    9  16705431       6.27      435.8       48.8        2.9
2014    9  16807888       6.41      442.1       48.8        3.4
2014    9  16890128       6.43      441.4       48.6        2.4
2014    9  16997849       6.04      433.8       54.2        3.0
2014    9  17096335       5.95      436.9       51.6        3.2
2014    9  17194822       6.48      439.2       49.7        2.6
2014    9  17293308       6.45      433.0       49.7        2.4
2014    9  17391791       6.28      433.9       47.6        2.4
2014    9  17490279       6.25      433.0       51.2        2.1
2014    9  17588767       6.41      434.9       51.5        2.4
2014    9  17687251       6.46      432.4       52.5        2.5
2014    9  17790601       6.51      428.3       53.3        2.4
2014    9  17887300       6.51      430.1       51.0        2.4
2014    9  17982708       6.74      427.3       53.1        2.5
2014    9  18081197       5.93      437.7       53.6        3.0
2014    9  18376656       6.21      432.4       43.2        2.4
2014    9  18475142       5.93      436.9       48.2        2.6
2014    9  18569796       6.59      416.1       49.2        2.2
2014    9  18669001       6.54      410.6       51.0        2.2
2014    9  18773783       6.62      405.4       48.2        2.0
2014    9  19070673       6.73      405.2       48.4        2.4
2014    9  19170839       6.77      409.1       53.9        2.1
2014    9  19266212       6.92      410.7       51.0        2.0
2014    9  19367636       6.86      415.6       42.6        1.8
2014    9  19657082       7.12      408.8       49.7        2.1
2014    9  19758644       6.83      410.7       46.1        1.8
2014    9  20051744       6.41      402.1       54.9        2.2
2014    9  20149511       6.59      411.2       42.5        1.9
2014    9  20247999       6.70      402.5       55.8        2.1
2014    9  20346482       6.61      403.6       52.1        2.2
2014    9  20443291       6.44      402.4       46.2        1.9
2014    9  20544175       6.83      401.2       48.4        2.2
2014    9  20639582       7.09      399.7       50.6        2.3
2014    9  20736492       6.85      396.8       45.8        2.3
2014    9  20838775       7.09      405.5       58.0        2.8
2014    9  21232039       6.70      408.8       51.6        2.2
2014    9  21328304       6.63      406.2       43.3        1.9
2014    9  21426615       6.48      404.3       46.8        2.0
2014    9  21528320       6.54      411.6       50.1        2.0
2014    9  21826853       7.24      402.1       53.8        2.2
2014    9  21925339       7.54      405.7       50.2        2.3
2014    9  22018390       7.85      402.3       46.0        1.8
2014    9  22119236       7.76      401.7       49.5        1.9
2014    9  22416568       7.39      388.8       49.3        1.8
2014    9  22514580       7.26      391.6       42.8        1.7
2014    9  22614708       7.57      398.8       47.4        1.7
2014    9  22711550       7.56      385.4       51.9        2.0
2014    9  22811716       7.44      405.6       48.5        1.7
2014    9  23007869       7.63      401.6       59.0        2.5
2014    9  23108574       7.96      407.8       53.1        2.2
2014    9  23210927       7.71      406.6       47.3        1.9
2014    9  23302503       7.71      401.6       46.8        1.9
2014    9  23598785       7.59      398.8       47.7        1.7
2014    9  23701169       7.47      404.7       54.5        1.9
2014    9  23799656       7.43      404.5       48.0        1.8
2014    9  23898107       7.52      401.5       48.3        1.8
2014    9  23996628       7.35      396.7       48.4        1.8
2014    9  24386675       7.60      414.9       54.5        2.0
2014    9  24485982       7.54      398.9       54.6        1.9
2014    9  24583648       7.62      393.6       47.4        1.9
2014    9  24682134       7.66      386.6       45.4        1.8
2014    9  24780619       7.86      396.3       50.0        2.0
2014    9  24885437       8.01      873.8       10.2       84.4
2014    9  24978414       7.71      402.2       43.8        1.8
2014    9  25076041       7.74      401.3       46.8        1.9
2014    9  25178287       7.59      408.3       53.6        2.2
2014    9  25261419       7.40      399.9       43.8        1.7
2014    9  25369279       7.26      412.6       51.3        1.8
2014    9  25470703       7.27      412.1       49.8        1.9
2014    9  25563035       7.34      413.5       54.0        2.1
2014    9  25658583       7.23      409.0       49.4        1.8
2014    9  25761687       7.70      400.0       39.3        1.6
2014    9  25858458       8.09      402.5       46.9        2.1
2014    9  25959376       8.16      402.4       44.4        2.0
2014    9  26064019       8.24      420.0       48.7        1.9
2014    9  26164042       8.30      424.1       48.6        2.1
2014    9  26249500       8.67      407.6       43.5        1.8
2014    9  26351783       8.53      395.9       49.9        2.3
2014    9  26741109       8.35      399.2       70.3        2.8
2014    9  27048021       7.84      415.7       48.6        1.8
2014    9  27144933       7.80      397.6       59.0        2.6
2014    9  27243560       7.86      398.9       49.4        2.1
2014    9  27342046       8.10      407.1       41.5        1.9
2014    9  27440535       7.95      410.5       31.5        1.4
2014    9  27545175       7.86      426.7       59.0        2.6
2014    9  27635041       7.66      431.9       49.6        2.0
2014    9  27732773       7.49      428.1       52.9        2.1
2014    9  27832082       7.74      433.9       45.0        1.8
2014    9  27932142       7.39      412.3       53.0        2.4
2014    9  28029124       7.25      433.1       46.7        1.9
2014    9  28126753       7.26      427.6       48.5        2.0
2014    9  28233792       6.93      410.2       53.2        2.4
