             Wind MFI Data, 1 minute resolution, GSE coordinates
Year  DOY  millisecs       B          Bx         By         Bz       Theta       Phi    
2014  129  35730000       4.84       3.95      -1.47       2.34      29.09     339.52
2014  129  35790000       4.88       3.83      -1.80       2.39      29.48     334.83
2014  129  35850000       4.99       4.02      -1.74       2.39      28.65     336.60
2014  129  35910000       4.99       4.20      -1.99       1.77      20.81     334.65
2014  129  35970000       4.90       4.16      -2.13       1.48      17.54     332.93
2014  129  36030000       4.96       4.27      -2.12       1.30      15.26     333.58
2014  129  36090000       5.30       4.48      -2.08       1.53      17.17     335.07
2014  129  36150000       5.38       4.77      -2.43       0.30       3.21     332.97
2014  129  36210000       5.19       4.32      -2.76      -0.74      -8.17     327.41
2014  129  36270000       5.20       3.87      -3.28      -1.11     -12.31     319.74
2014  129  36330000       5.13       3.49      -3.20      -1.90     -21.89     317.45
2014  129  36390000       5.37       3.31      -3.57      -2.22     -24.46     312.87
2014  129  36450000       5.45       3.26      -3.60      -2.36     -25.86     312.17
2014  129  36510000       5.65       2.59      -3.86      -3.15     -34.16     303.85
2014  129  36570000       5.20       3.03      -3.55      -2.18     -25.09     310.46
2014  129  36630000       5.18       3.14      -3.44      -2.23     -25.60     312.39
2014  129  36690000       5.22       3.15      -3.31      -2.52     -28.84     313.51
2014  129  36750000       5.25       3.20      -3.11      -2.73     -31.44     315.81
2014  129  36810000       5.04       2.51      -3.65      -2.32     -27.58     304.53
2014  129  36870000       5.51       2.51      -4.39      -2.09     -22.51     299.80
2014  129  36930000       5.60       3.50      -3.87      -1.96     -20.63     312.18
2014  129  36990000       5.64       3.40      -4.04      -1.97     -20.44     310.06
2014  129  37050000       5.64       3.11      -4.26      -1.99     -20.68     306.11
2014  129  37110000       5.61       2.49      -4.34      -2.52     -26.70     299.85
2014  129  37170000       5.64       2.70      -4.40      -2.24     -23.48     301.57
2014  129  37230000       5.67       2.68      -4.45      -2.25     -23.45     301.08
2014  129  37290000       5.59       2.56      -4.35      -2.37     -25.16     300.43
2014  129  37350000       5.61       3.01      -4.05      -2.43     -25.70     306.67
2014  129  37410000       5.60       3.03      -3.94      -2.55     -27.18     307.54
2014  129  37470000       5.57       3.24      -3.82      -2.40     -25.64     310.27
2014  129  37530000       5.54       3.44      -3.65      -2.28     -24.39     313.29
2014  129  37590000       5.75       2.48      -4.18      -3.01     -31.78     300.69
2014  129  37650000       5.94       2.64      -4.26      -3.18     -32.40     301.78
2014  129  37710000       5.89       2.82      -4.07      -3.16     -32.54     304.75
2014  129  37770000       5.79       3.23      -3.91      -2.78     -28.72     309.61
2014  129  37830000       5.87       3.20      -4.06      -2.77     -28.19     308.27
2014  129  37890000       5.63       2.55      -4.05      -2.94     -31.57     302.18
2014  129  37950000       5.55       2.57      -4.06      -2.71     -29.37     302.32
2014  129  38010000       5.49       2.60      -3.39      -3.39     -38.42     307.52
2014  129  38070000       5.38       2.25      -3.37      -3.51     -40.87     303.68
2014  129  38130000       5.58       2.66      -3.76      -3.00     -33.10     305.22
2014  129  38190000       5.70       2.64      -4.28      -2.66     -27.87     301.68
2014  129  38250000       5.43       2.55      -3.69      -3.02     -33.97     304.62
2014  129  38310000       5.30       2.16      -3.87      -2.88     -33.05     299.17
2014  129  38370000       5.24       2.36      -3.91      -2.54     -29.08     301.12
2014  129  38430000       5.28       1.89      -3.85      -2.99     -34.90     296.14
2014  129  38490000       4.84       3.62      -2.70       0.17       2.15     323.26
2014  129  38550000       4.52       3.81      -2.25       0.37       4.79     329.37
2014  129  38610000       4.72       3.39      -2.85      -1.29     -16.22     319.98
2014  129  38670000       4.68       3.00      -2.88      -2.05     -26.28     316.15
2014  129  38730000       4.83       3.19      -3.07      -1.76     -21.71     316.13
2014  129  38790000       4.71       3.49      -2.87      -1.18     -14.60     320.52
2014  129  38850000       4.89       3.75      -2.58      -1.74     -20.92     325.43
2014  129  38910000       4.92       3.31      -2.80      -2.24     -27.33     319.74
2014  129  38970000       4.84       3.12      -3.27      -1.65     -20.09     313.65
2014  129  39030000       4.75       3.44      -2.81      -1.63     -20.18     320.77
2014  129  39090000       4.72       3.47      -2.88      -1.31     -16.19     320.33
2014  129  39210000       4.67       3.39      -2.17      -2.35     -30.28     327.35
2014  129  39270000       4.73       3.14      -2.18      -2.75     -35.73     325.26
2014  129  39330000       5.25       4.06      -2.24      -2.42     -27.56     331.15
2014  129  39390000       5.06       4.23      -1.72      -2.14     -25.13     337.86
2014  129  39450000       4.78       4.28      -1.73      -1.20     -14.55     337.98
2014  129  39510000       4.29       3.81      -1.84      -0.69      -9.23     334.28
2014  129  39570000       4.25       3.34      -2.46      -0.40      -5.57     323.68
2014  129  39630000       4.56       2.56      -2.87      -2.31     -30.98     311.68
2014  129  39690000       4.66       2.25      -3.10      -2.58     -33.98     305.89
2014  129  39750000       5.13       2.87      -3.23      -2.75     -32.45     311.59
2014  129  39810000       4.98       2.70      -3.03      -2.82     -34.82     311.70
2014  129  39870000       5.40       2.56      -3.39      -3.28     -37.61     307.09
2014  129  39930000       5.36       2.93      -2.29      -3.83     -45.83     321.97
2014  129  39990000       4.79       3.05      -1.16      -3.48     -46.85     339.17
2014  129  40050000       4.75       2.68      -1.25      -3.65     -51.01     335.03
2014  129  40110000       4.76       3.05      -0.92      -3.49     -47.65     343.13
2014  129  40170000       4.71       2.99      -1.43      -3.34     -45.17     334.41
2014  129  40230000       4.78       2.96      -0.78      -3.61     -49.71     345.31
2014  129  40290000       4.55       2.94      -0.62      -3.35     -48.16     348.18
2014  129  40350000       4.30       3.46       0.69      -2.28     -32.91      11.27
2014  129  40410000       4.83       3.64      -0.48      -3.11     -40.24     352.44
2014  129  40470000       4.07       3.23      -0.58      -2.16     -33.35     349.88
2014  129  40530000       3.53       3.24      -0.65      -1.09     -18.33     348.62
2014  129  40590000       3.85       3.22      -1.10      -1.49     -23.67     341.19
2014  129  40650000       3.67       3.11      -0.82      -1.68     -27.61     345.29
2014  129  40710000       3.46       2.86      -0.41      -1.74     -31.10     351.93
2014  129  40770000       3.94       3.49       0.86      -1.48     -22.43      13.80
2014  129  40830000       4.24       3.62      -0.01      -2.15     -30.76     359.90
2014  129  40890000       4.40       3.92      -0.20      -1.96     -26.47     357.04
2014  129  40950000       4.50       2.31      -0.78      -3.67     -56.44     341.23
2014  129  41010000       4.71       2.28      -0.82      -3.92     -58.27     340.32
2014  129  41070000       4.76       3.41      -1.79      -2.64     -34.44     332.34
2014  129  41130000       5.41       2.94      -2.72      -3.54     -41.48     317.18
2014  129  41190000       5.91       3.74      -1.65      -4.24     -46.05     336.20
2014  129  41250000       5.14       3.24      -1.40      -3.54     -45.07     336.57
2014  129  41310000       3.95       1.59      -1.29      -3.14     -56.92     320.98
2014  129  41370000       4.78       3.05       0.15      -3.60     -49.67       2.79
2014  129  41430000       3.72       2.92       1.27       0.46       8.20      23.56
2014  129  41490000       3.08       2.06       1.22       1.86      37.81      30.57
2014  129  41550000       3.60       2.18       1.26       2.13      40.28      30.02
2014  129  41610000       3.94       3.33       1.85      -0.03      -0.38      29.03
2014  129  41670000       4.06       3.13       1.80      -1.75     -25.94      29.91
2014  129  41730000       3.44       2.73       1.68      -1.06     -18.29      31.65
2014  129  41790000       2.72       1.33       1.32       1.91      45.70      44.79
2014  129  41850000       3.05       1.61       1.27       2.21      47.04      38.31
2014  129  41910000       2.83       0.73       1.02       2.49      63.28      54.63
2014  129  41970000       3.11       1.83       1.18       2.00      42.60      32.81
2014  129  42030000       1.31       0.78       0.71       0.71      34.03      42.38
2014  129  42090000       2.31       0.77       1.17       1.80      52.20      56.68
2014  129  42150000       4.48       0.17       1.95       3.99      63.93      85.07
2014  129  42210000       4.89       0.03       2.29       4.31      61.98      89.32
2014  129  42270000       2.75      -0.08       2.10       1.57      36.70      92.06
2014  129  42330000       4.87      -0.02       2.82       3.95      54.42      90.48
2014  129  42390000       5.04      -0.66       3.27       3.77      48.54     101.47
2014  129  42450000       4.96      -0.51       3.19       3.73      49.11      99.06
2014  129  42510000       4.91      -0.29       2.78       4.00      55.09      95.97
2014  129  42570000       4.87      -0.33       2.20       4.28      62.50      98.65
2014  129  42630000       4.79      -0.13       2.02       4.28      64.73      93.57
2014  129  42690000       4.68       0.22       3.03       3.54      49.39      85.88
2014  129  42750000       4.56      -0.07       3.34       3.05      42.36      91.25
2014  129  42810000       4.02       0.65       3.34       1.56      24.64      78.98
2014  129  42870000       5.03      -0.11       3.28       3.79      49.10      91.96
2014  129  42930000       5.08      -0.28       2.92       4.11      54.49      95.52
2014  129  42990000       5.16      -0.31       3.41       3.83      48.19      95.23
2014  129  43050000       5.06      -1.12       3.68       3.13      39.11     106.97
2014  129  43110000       5.05      -0.07       3.23       3.84      49.87      91.26
