    Wind MFI and SWE Data, 1 minute resolution, GSM coordinates
Year  DOY  millisecs       B          Bx         By         Bz      Epsilon  
2013   78  69968296       4.40      -4.20       1.22       0.39      0.240
2013   78  70066593       4.32      -4.19       0.83       0.39      0.157
2013   78  70164882       4.23      -4.19       0.35       0.34      0.045
2013   78  70263171       4.21      -4.13       0.73       0.36      0.144
2013   78  70361460       4.21      -4.15       0.70      -0.07      0.551
2013   78  70475109       4.26      -4.10       1.11      -0.02      0.484
2013   78  70554976       4.27      -4.12       1.06       0.26      0.273
2013   78  70656335       4.20      -4.05       0.97       0.51      0.131
2013   78  70754624       4.13      -3.91       0.99       0.74      0.070
2013   78  70852914       4.04      -3.63       1.03       1.33      0.018
2013   78  70948101       4.02      -3.76       1.02       0.99      0.038
2013   78  71049499       4.15      -3.97       0.94       0.76      0.062
2013   78  71144718       4.15      -4.01       1.00       0.37      0.191
2013   78  71243007       4.09      -3.94       0.97       0.52      0.120
2013   78  71339054       3.98      -3.85       0.82       0.57      0.076
2013   78  71458023       4.09      -3.93       1.04       0.44      0.163
2013   78  71533203       4.10      -3.94       1.05       0.48      0.151
2013   78  71631531       4.05      -3.82       1.23       0.51      0.162
2013   78  71729820       3.99      -3.75       1.27       0.50      0.169
2013   78  71830507       3.90      -3.71       1.16       0.31      0.222
2013   78  71926406       3.74      -3.35       1.49       0.54      0.160
2013   78  72027804       3.61      -3.23       1.49       0.55      0.144
2013   78  72126093       3.90      -3.59       1.51       0.08      0.362
2013   78  72223703       4.05      -3.75       1.38      -0.47      0.743
2013   78  72325062       3.92      -3.54       1.63      -0.34      0.575
2013   78  72436320       3.27      -2.88       1.48      -0.45      0.456
2013   78  72516179       3.25      -2.76       1.57      -0.64      0.511
2013   78  72614515       3.09      -2.43       1.41      -1.14      0.642
2013   78  72708304       2.28      -0.53       0.22      -1.94      0.498
2013   78  72811023       1.77       0.09      -0.17      -1.74      0.302
2013   78  72910882       1.48       0.77      -0.37      -0.92      0.194
2013   78  73004499       2.39       2.29      -0.64       0.03      0.122
2013   78  73117507       2.89       2.67      -0.95       0.50      0.057
2013   78  73207437       2.54       2.32      -0.26       0.90      0.000
2013   78  73307945       2.92       2.69       0.02       1.08      0.000
2013   78  73416132       3.18       2.97      -0.01       1.13      0.000
2013   78  73504523       3.04       2.82      -0.28       1.09      0.000
2013   78  73602812       3.09       2.85      -0.50       1.06      0.002
2013   78  73701109       2.94       2.81      -0.74       0.35      0.068
2013   78  73795648       3.22       3.14      -0.65       0.23      0.112
2013   78  73897687       3.28       3.19      -0.74       0.03      0.234
2013   78  73995156       3.40       3.33      -0.65       0.07      0.222
2013   78  74094273       3.53       3.46      -0.67       0.15      0.181
2013   78  74192562       3.51       3.45      -0.64       0.09      0.213
2013   78  74290851       3.51       3.48      -0.46       0.04      0.246
2013   78  74399039       3.44       3.43      -0.29      -0.03      0.338
2013   78  74487437       3.41       3.37      -0.45       0.23      0.081
2013   78  74585726       3.36       3.34      -0.32       0.09      0.140
2013   78  74684015       3.33       3.31      -0.32       0.05      0.184
2013   78  74782312       3.39       3.37      -0.32      -0.18      0.605
2013   78  74880601       3.30       3.28      -0.09      -0.33      1.005
2013   78  74978210       3.17       3.15       0.23      -0.30      0.774
2013   78  75076359       3.24       3.10       0.62      -0.71      0.773
2013   78  75174796       2.67       2.03       0.53      -1.35      0.633
2013   78  75276015       2.89       1.88       1.02      -1.81      0.700
2013   78  75385093       2.90       2.10       1.85      -0.47      0.311
2013   78  75472601       2.34       0.34       1.17      -1.90      0.455
2013   78  75567820       2.28       0.22       1.03      -1.82      0.443
2013   78  75666109       2.72      -0.05       0.90      -2.17      0.665
2013   78  75758398       2.84      -0.51       0.90      -2.21      0.733
2013   78  75861296       3.13      -2.15      -0.35      -2.13      0.987
2013   78  75953445       3.28      -0.71       1.12      -1.81      0.914
2013   78  76053132       3.61       0.92       3.18      -1.41      0.623
2013   78  76154523       3.58       1.58       3.06      -0.63      0.445
2013   78  76251289       3.41       1.78       2.43      -1.12      0.556
2013   78  76364898       2.67       0.72       1.17      -2.27      0.616
2013   78  76450906       3.25       1.33       1.88      -2.21      0.793
2013   78  76547656       2.71       1.72       1.82      -0.82      0.350
2013   78  76649062       3.07       2.26       2.06      -0.12      0.253
2013   78  76750351       3.27      -1.24      -0.44      -1.84      1.049
2013   78  76839390       3.49      -2.09      -1.64      -2.20      1.003
2013   78  76945398       3.61      -2.27      -1.14      -2.57      1.215
2013   78  77037546       3.44      -2.05      -1.36      -2.37      1.050
2013   78  77135835       3.29      -2.19      -1.26      -2.09      0.954
2013   78  77232765       3.19      -1.83      -1.27      -2.26      0.893
2013   78  77349492       3.14      -1.81      -1.20      -2.25      0.877
2013   78  77432421       3.12      -1.74      -1.47      -2.11      0.811
2013   78  77527640       3.03      -1.32      -1.02      -2.42      0.834
2013   78  77628867       2.81      -1.31      -0.48      -2.31      0.759
2013   78  77724226       3.15      -1.04      -1.65      -2.43      0.819
2013   78  77827124       2.94      -1.15      -1.44      -2.25      0.723
2013   78  77922335       2.93      -1.38      -1.00      -2.37      0.787
2013   78  78023710       3.16      -2.27      -0.32      -2.13      0.991
2013   78  78118921       3.09      -2.26      -0.26      -2.08      0.966
2013   78  78217210       3.00      -2.04      -0.32      -2.15      0.894
2013   78  78333796       3.16      -2.10      -0.47      -2.24      0.998
2013   78  78413624       3.39      -1.75      -0.94      -2.73      1.100
2013   78  78513624       3.39      -2.60      -0.18      -2.15      1.187
2013   78  78611914       3.43      -2.50      -0.33      -2.29      1.191
2013   78  78708671       3.31      -2.18      -0.62      -2.39      1.085
2013   78  78803890       3.24      -1.58      -1.03      -2.60      0.990
2013   78  78902179       3.24      -1.43      -0.89      -2.71      1.000
2013   78  78995867       3.23      -0.66      -1.35      -2.85      0.931
2013   78  79104914       3.14      -0.69      -1.48      -2.65      0.855
2013   78  79200124       3.19      -0.83      -1.71      -2.51      0.840
2013   78  79315179       3.22      -0.95      -1.37      -2.75      0.923
2013   78  79402859       3.29      -0.98      -1.01      -2.96      1.023
2013   78  79493468       3.05      -0.64      -1.15      -2.73      0.845
2013   78  79594828       2.95      -0.89      -1.19      -2.53      0.776
2013   78  79694664       3.05      -0.89      -1.31      -2.58      0.818
2013   78  79789875       3.10      -0.86      -1.74      -2.36      0.778
2013   78  79889562       3.15      -0.63      -2.12      -2.19      0.717
2013   78  79987859       3.10      -0.16      -1.34      -2.75      0.847
2013   78  80084750       3.16       0.15      -1.87      -2.40      0.774
2013   78  80184437       3.20      -0.38      -2.75      -1.53      0.553
2013   78  80296687       3.25       0.39      -2.03      -2.47      0.806
2013   78  80382703       3.32       0.58      -2.06      -2.51      0.834
2013   78  80477914       3.28       0.82      -2.29      -2.16      0.734
2013   78  80579281       3.13       1.24      -2.68      -0.97      0.419
2013   78  80677578       3.20       1.31      -2.80      -0.79      0.394
2013   78  80775867       3.23       1.24      -2.90      -0.62      0.363
2013   78  80869546       3.24       1.36      -2.33      -1.71      0.628
2013   78  80970734       3.28       1.41      -2.40      -1.73      0.643
2013   78  81069031       3.31       1.44      -2.41      -1.73      0.646
2013   78  81167492       3.24       1.15      -2.52      -1.62      0.597
2013   78  81279601       3.23       1.02      -2.85      -1.11      0.460
2013   78  81365617       3.23       0.80      -3.10      -0.32      0.304
2013   78  81463906       3.25       0.98      -3.01      -0.55      0.354
2013   78  81562156       3.30       1.28      -2.85      -1.04      0.466
2013   78  81659632       3.29       1.29      -2.76      -1.23      0.510
2013   78  81758781       3.31       0.78      -3.07      -0.89      0.430
2013   78  81857031       3.42       1.08      -2.90      -1.45      0.582
2013   78  81954507       3.42       1.19      -2.59      -1.85      0.692
2013   78  82053656       3.31       0.94      -2.88      -1.27      0.518
2013   78  82347671       3.19       1.39      -2.36      -1.62      0.591
2013   78  82445140       3.14       1.48      -2.09      -1.73      0.615
2013   78  82545109       3.03       1.09      -1.66      -2.17      0.710
2013   78  82643406       2.92       1.04      -1.79      -1.66      0.578
2013   78  82738617       2.81       0.62      -2.61      -0.35      0.243
2013   78  82839984       3.07       0.13      -1.11      -2.82      0.843
2013   78  82936593       2.92       0.24       0.62      -2.81      0.806
2013   78  83034890       3.05       0.29       1.27      -2.64      0.809
